"agent_tag","Suite","SubSuite","Paradigm","Task","Instance","ColorVariant","OccluderVariant","lavaPresence","taskCriticalRampPresence","greenGoalPresence","yellowGoalPresence","stationaryGreenGoalPresence","stationaryYellowGoalPresence","movingGreenGoalPresence","movingYellowGoalPresence","numGreenGoals","numYellowGoals","numGoalsAll","mainGoalSize","multipleGoalSameSize","frozenAgentPresence","frozenAgentDelayLength","lightsOutPresence","lightsOutAlternatingPresence","lightsOutPeriod","goalBecomesAllocentricallyOccluded","opaqueWallNotPlatformPresence","transparentWallPresence","bluePlatformPresence","decoyPresence","decoySize","numDecoys","goalLeftRelToStart","goalCentreRelToStart","goalRightRelToStart","forcedChoice","opaqueWallRedValue","opaqueWallGreenValue","opaqueWallBlueValue","opaqueWallColourRandomisationPresence","cityBlockDistanceToGoal","minNumTurnsRequired","numChoices","success","problem_flag","instance_id"
"4M21_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridFar","G2CloseRight",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,255,0,37,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml"
"6M23_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridFar","G2CloseRight",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,255,0,37,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml"
"5F24_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridFar","G2CloseRight",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,255,0,37,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml"
"5M25_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridFar","G2CloseRight",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,255,0,37,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml"
"5M26_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridFar","G2CloseRight",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,255,0,37,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml"
"5M27_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridFar","G2CloseRight",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,255,0,37,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml"
"5M28_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridFar","G2CloseRight",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,255,0,37,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml"
"4F31_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridFar","G2CloseRight",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,255,0,37,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml"
"5M33_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridFar","G2CloseRight",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,255,0,37,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml"
"5M1_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M2_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"7M4_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5F5_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5F6_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"7F7_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M8_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"4M9_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"4M10_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"6M11_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"7M12_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"4M13_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"6F14_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M15_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"6M16_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"6F17_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"6M18_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M19_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5F20_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"4M21_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M22_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"6M23_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5F24_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M25_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M26_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M27_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M28_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"4F31_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M33_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2CloseLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,34,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml"
"5M1_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M2_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"7M4_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5F5_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5F6_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"7F7_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M8_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"4M9_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"4M10_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"6M11_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"7M12_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"4M13_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"6F14_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M15_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"6M16_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"6F17_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"6M18_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M19_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5F20_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"4M21_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M22_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"6M23_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5F24_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M25_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M26_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M27_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M28_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"4F31_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,0,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M33_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","4CupGridMid","G2FarLeft",NA,NA,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,255,0,42,1,4,1,"N","OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml"
"5M1_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_1.yml"
"5M1_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_2.yml"
"5M2_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_1.yml"
"5M2_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_2.yml"
"4F3_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_1.yml"
"7M4_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_1.yml"
"5F5_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_1.yml"
"5F5_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_2.yml"
"5F6_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_1.yml"
"5F6_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_2.yml"
"7F7_01","Tutorial","Basic","Green Goal Ahead","Ready","Medium-Long",NA,NA,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255,255,255,0,28,0,1,1,"N","tutorial_0_ready-G2-sanity_1.yml"
